Name,ISO3,Index Year,Freedom score,Freedom rank,Prosperity score,Prosperity rank,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil_liberties,Political Rights,Legislative_constraints_on_the_executive,Political Freedom,Bureaucracy+Corruption,Security,Clarity_of_the_law,Judicial_independence_and_effectiveness,Legal Freedom,Income,Health,Inequality,Environment,Minority Rights,Education,Informality
Cyprus,CYP,2022,79.25,34,80.75,31,87.50,78.95,63.77,85.54,78.94,95.74,90.45,92.48,77.93,89.15,59.08,73.36,69.54,76.68,69.67,80.46,93.50,80.84,89.16,78.72,68.61,73.98
Cyprus,CYP,2021,78.67,36,80.75,31,80.56,78.95,63.77,85.54,77.20,95.74,90.45,92.48,77.93,89.15,59.08,73.36,69.54,76.68,69.67,80.46,93.50,80.84,89.16,78.72,68.61,73.98
Cyprus,CYP,2020,79.46,36,80.44,31,80.56,78.95,63.77,85.54,77.20,95.82,90.40,92.48,84.25,90.74,60.28,70.64,69.54,81.34,70.45,79.65,93.50,80.84,89.16,78.68,68.61,72.67
Cyprus,CYP,2019,80.87,35,80.45,31,80.56,78.95,63.64,89.91,78.26,97.69,91.99,94.54,74.61,89.71,64.30,75.68,74.52,84.01,74.63,80.78,93.22,80.84,89.16,78.68,68.17,72.27
Cyprus,CYP,2018,81.73,33,79.92,32,75.00,78.95,63.64,89.07,76.66,97.20,93.32,94.64,81.76,91.73,63.67,74.35,84.57,84.59,76.79,80.10,92.93,77.34,89.79,78.68,66.45,74.18
Cyprus,CYP,2017,81.85,31,80.02,30,75.00,78.95,61.87,88.97,76.20,97.43,93.76,94.75,81.76,91.93,65.31,75.28,84.57,84.52,77.42,79.32,92.64,80.37,90.14,78.68,65.10,73.92
Cyprus,CYP,2016,81.42,33,78.49,33,75.00,78.95,60.65,88.35,75.74,97.85,93.12,95.26,78.65,91.22,66.21,76.63,82.15,84.24,77.31,78.46,92.34,76.87,89.51,75.46,62.72,74.05
Cyprus,CYP,2015,81.04,35,77.53,35,75.00,73.68,59.29,88.24,74.06,97.72,93.12,95.57,78.65,91.27,69.22,75.55,82.15,84.24,77.79,77.42,92.04,74.30,88.49,75.46,60.84,74.18
Cyprus,CYP,2014,81.09,33,76.75,35,75.00,68.42,62.14,89.91,73.87,97.75,93.12,95.06,78.65,91.14,70.91,75.57,82.15,84.36,78.25,76.71,91.72,70.56,88.24,75.46,59.60,74.97
Cyprus,CYP,2013,81.48,32,75.93,36,75.00,78.95,61.74,79.29,73.74,97.77,93.12,95.26,78.65,91.20,75.12,75.80,82.15,84.90,79.49,76.85,91.38,67.29,88.02,75.46,58.50,73.98
Cyprus,CYP,2012,81.64,33,76.69,35,75.00,78.95,63.09,80.12,74.29,97.48,89.38,94.95,77.93,89.94,75.42,77.25,82.15,87.94,80.69,78.03,91.03,73.60,87.67,75.46,57.25,73.78
Cyprus,CYP,2011,82.28,29,77.18,33,75.00,78.95,66.08,87.51,76.88,97.51,89.38,95.37,77.93,90.05,72.81,76.70,82.15,87.92,79.90,78.94,90.68,77.57,87.17,75.46,56.16,74.31
Cyprus,CYP,2010,81.77,30,77.38,32,75.00,73.68,66.89,88.14,75.93,97.33,89.38,95.37,77.93,90.00,73.75,73.55,82.15,88.11,79.39,79.32,90.32,80.14,86.45,75.46,55.69,74.31
Cyprus,CYP,2009,81.53,30,77.28,31,75.00,73.68,66.89,88.66,76.06,97.33,89.08,94.54,77.93,89.72,71.87,72.29,82.15,88.96,78.82,79.43,89.98,78.74,86.05,74.85,57.72,74.18
Cyprus,CYP,2008,81.87,28,77.43,32,75.00,73.68,68.11,88.03,76.21,97.35,88.64,94.34,77.93,89.56,76.28,77.33,77.98,87.71,79.82,80.29,89.65,79.67,85.65,74.85,55.80,76.08
Cyprus,CYP,2007,81.63,32,77.04,32,75.00,73.68,69.06,88.35,76.52,97.46,87.98,94.34,77.93,89.42,73.86,75.27,77.98,88.72,78.95,80.09,89.35,81.07,85.26,74.85,53.94,74.70
Cyprus,CYP,2006,80.90,33,76.43,30,75.00,73.68,66.35,84.70,74.93,97.20,87.32,94.34,77.93,89.20,72.36,75.32,77.98,88.62,78.57,79.58,89.08,81.07,85.14,74.85,52.11,73.19
Cyprus,CYP,2005,78.73,36,76.28,29,75.00,52.63,65.94,85.02,69.65,96.77,87.32,94.34,77.93,89.09,69.11,74.87,77.98,87.84,77.45,79.05,88.83,82.94,85.27,74.85,50.60,72.40
Cyprus,CYP,2004,78.51,36,76.10,29,75.00,52.63,62.69,90.01,70.08,96.77,87.32,94.03,77.93,89.01,68.35,72.09,77.98,87.29,76.43,78.46,88.60,83.41,85.18,74.85,50.01,72.21
Cyprus,CYP,2003,75.90,40,74.56,33,75.00,52.63,61.33,73.78,65.68,95.88,82.13,91.97,77.93,86.98,72.16,75.17,68.31,84.48,75.03,77.81,88.37,83.41,84.98,67.93,48.76,70.63
Cyprus,CYP,2002,75.82,42,74.08,31,75.00,52.63,61.74,72.63,65.50,96.04,82.13,91.97,83.32,88.36,73.18,68.43,68.31,84.48,73.60,77.57,88.15,83.41,84.42,67.93,46.46,70.63
Cyprus,CYP,2001,76.16,40,73.63,31,75.00,52.63,61.74,72.32,65.42,95.73,82.13,91.97,84.35,88.55,70.40,74.87,68.31,84.48,74.52,77.11,87.91,83.41,83.95,67.93,44.12,70.96
Cyprus,CYP,2000,75.94,41,73.32,31,75.00,52.63,59.43,72.42,64.87,95.30,82.13,91.97,84.35,88.44,70.40,74.87,68.31,84.48,74.52,76.61,87.67,83.41,83.20,67.93,43.03,71.35
Cyprus,CYP,1999,74.40,44,73.34,31,75.00,52.63,59.43,72.42,64.87,93.85,80.84,90.32,84.35,87.34,71.42,68.89,60.61,83.00,70.98,75.76,87.42,83.41,82.45,67.93,42.69,73.72
Cyprus,CYP,1998,75.91,40,73.08,31,75.00,73.68,59.43,72.42,70.13,93.95,80.62,89.91,84.35,87.21,71.42,68.89,60.61,80.66,70.39,75.08,87.16,83.41,82.19,67.93,42.17,73.59
Cyprus,CYP,1997,76.36,39,72.81,31,75.00,73.68,59.43,72.42,70.13,94.64,80.62,89.91,82.90,87.02,74.25,72.24,60.61,80.66,71.94,74.23,86.90,83.41,82.11,67.93,41.65,73.46
Cyprus,CYP,1996,76.36,38,72.54,31,75.00,73.68,59.43,72.42,70.13,94.54,80.62,89.91,82.90,86.99,74.25,72.24,60.61,80.66,71.94,74.02,86.64,83.41,81.85,67.93,40.76,73.19
Cyprus,CYP,1995,75.91,38,72.28,30,75.00,73.68,61.47,65.24,68.85,94.36,80.62,89.91,82.90,86.95,74.25,72.24,60.61,80.66,71.94,74.08,86.37,83.41,81.40,67.93,39.82,72.93
