Name,ISO3,Index Year,Freedom score,Freedom rank,Prosperity score,Prosperity rank,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil_liberties,Political Rights,Legislative_constraints_on_the_executive,Political Freedom,Bureaucracy+Corruption,Security,Clarity_of_the_law,Judicial_independence_and_effectiveness,Legal Freedom,Income,Health,Inequality,Environment,Minority Rights,Education,Informality
Saint Vincent and the Grenadines,VCT,2022,55.30,106,63.75,98,56.94,73.68,,0.00,43.54,,,,,,56.58,64.37,80.21,,67.05,59.44,77.68,,,61.98,55.87,
Saint Vincent and the Grenadines,VCT,2021,55.30,106,63.75,98,56.94,73.68,,0.00,43.54,,,,,,56.58,64.37,80.21,,67.05,59.44,77.68,,,61.98,55.87,
Saint Vincent and the Grenadines,VCT,2020,55.30,109,67.08,80,56.94,73.68,,0.00,43.54,,,,,,56.58,64.37,80.21,,67.05,59.44,77.68,,80.42,61.98,55.87,
Saint Vincent and the Grenadines,VCT,2019,54.87,110,67.24,78,56.94,73.68,,0.00,43.54,,,,,,56.61,63.54,78.42,,66.19,60.48,77.45,,80.42,61.98,55.87,
Saint Vincent and the Grenadines,VCT,2018,54.30,112,67.24,79,56.94,73.68,,0.00,43.54,,,,,,56.03,63.14,76.02,,65.06,60.47,77.23,,80.98,61.98,55.53,
Saint Vincent and the Grenadines,VCT,2017,55.45,109,67.10,82,56.94,78.95,,0.00,45.30,,,,,,57.66,62.12,77.03,,65.61,60.00,77.01,,81.35,61.98,55.18,
Saint Vincent and the Grenadines,VCT,2016,53.91,116,66.44,80,56.94,68.42,,0.00,41.79,,,,,,57.17,61.08,79.82,,66.02,59.76,76.81,,81.28,61.98,52.34,
Saint Vincent and the Grenadines,VCT,2015,52.11,119,65.65,85,56.94,63.16,,0.00,40.03,,,,,,52.46,60.58,79.51,,64.18,59.08,76.63,,81.03,61.98,49.54,
Saint Vincent and the Grenadines,VCT,2014,50.11,122,65.09,88,56.94,52.63,,0.00,36.53,,,,,,54.59,60.99,75.50,,63.69,58.63,76.47,,81.35,61.98,47.02,
Saint Vincent and the Grenadines,VCT,2013,53.98,114,64.65,88,56.94,52.63,,0.00,36.53,,,,,,70.51,67.48,76.28,,71.43,58.46,76.34,,82.24,61.98,44.21,
Saint Vincent and the Grenadines,VCT,2012,54.12,111,64.15,89,56.94,52.63,,0.00,36.53,,,,,,69.46,67.79,77.89,,71.72,58.06,76.23,,83.05,61.98,41.43,
Saint Vincent and the Grenadines,VCT,2011,53.97,111,64.13,87,56.94,52.63,,0.00,36.53,,,,,,67.42,70.63,76.19,,71.41,57.87,76.13,,83.90,61.98,40.76,
Saint Vincent and the Grenadines,VCT,2010,54.18,107,64.16,81,56.94,57.89,,0.00,38.28,,,,,,65.08,70.21,74.94,,70.07,57.98,76.04,,84.72,61.98,40.08,
Saint Vincent and the Grenadines,VCT,2009,52.01,114,64.27,76,56.94,42.11,,0.00,33.02,,,,,,67.51,71.87,73.63,,71.00,58.80,75.92,,85.21,61.98,39.42,
Saint Vincent and the Grenadines,VCT,2008,52.06,115,64.26,76,56.94,42.11,,0.00,33.02,,,,,,66.47,71.66,75.16,,71.09,59.04,75.79,,85.73,61.98,38.76,
Saint Vincent and the Grenadines,VCT,2007,51.29,116,64.20,72,56.94,42.11,,0.00,33.02,,,,,,65.52,68.27,74.90,,69.56,58.94,75.62,,86.36,61.98,38.10,
Saint Vincent and the Grenadines,VCT,2006,52.35,111,63.91,70,56.94,42.11,,0.00,33.02,,,,,,66.82,67.55,80.67,,71.68,58.34,75.43,,86.33,61.98,37.45,
Saint Vincent and the Grenadines,VCT,2005,54.00,107,63.44,69,56.94,42.11,,0.00,33.02,,,,,,71.76,70.62,82.56,,74.98,57.12,75.21,,86.08,61.98,36.80,
Saint Vincent and the Grenadines,VCT,2004,47.19,124,63.12,69,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,79.98,,63.21,56.69,74.98,,85.77,61.98,36.16,
Saint Vincent and the Grenadines,VCT,2003,46.25,127,62.78,66,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,74.39,,61.34,56.00,74.75,,85.40,61.98,35.79,
Saint Vincent and the Grenadines,VCT,2002,44.82,133,62.20,67,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,65.82,,58.49,54.87,74.54,,84.91,61.98,34.69,
Saint Vincent and the Grenadines,VCT,2001,47.89,121,61.81,71,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,84.18,,64.61,53.97,74.37,,84.46,61.98,34.28,
Saint Vincent and the Grenadines,VCT,2000,47.89,120,61.41,71,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,84.18,,64.61,53.67,74.23,,83.64,61.98,33.55,
Saint Vincent and the Grenadines,VCT,1999,47.50,121,61.28,70,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,81.84,,63.83,53.38,74.14,,83.32,61.98,33.55,
Saint Vincent and the Grenadines,VCT,1998,47.50,121,61.10,68,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,81.84,,63.83,52.89,74.10,,83.00,61.98,33.55,
Saint Vincent and the Grenadines,VCT,1997,47.22,122,60.94,65,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,80.17,,63.27,52.16,74.09,,82.93,61.98,33.55,
Saint Vincent and the Grenadines,VCT,1996,47.22,122,60.74,65,51.39,42.11,,0.00,31.16,,,,,,58.76,50.87,80.17,,63.27,51.52,74.09,,82.56,61.98,33.55,
