Name,ISO3,Index Year,Freedom score,Freedom rank,Prosperity score,Prosperity rank,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil_liberties,Political Rights,Legislative_constraints_on_the_executive,Political Freedom,Bureaucracy+Corruption,Security,Clarity_of_the_law,Judicial_independence_and_effectiveness,Legal Freedom,Income,Health,Inequality,Environment,Minority Rights,Education,Informality
Philippines,PHL,2022,54.96,107,62.38,105,70.83,63.16,38.13,64.62,59.18,81.65,44.08,57.05,55.65,59.61,41.93,45.58,32.29,64.51,46.08,51.77,75.26,54.91,77.57,71.15,41.18,64.78
Philippines,PHL,2021,54.96,107,62.38,105,70.83,63.16,38.13,64.62,59.18,81.65,44.08,57.05,55.65,59.61,41.93,45.58,32.29,64.51,46.08,51.77,75.26,54.91,77.57,71.15,41.18,64.78
Philippines,PHL,2020,55.61,107,62.22,103,70.83,63.16,38.13,64.62,59.18,80.79,48.40,57.05,55.65,60.47,42.46,49.14,32.29,64.82,47.18,51.01,75.26,54.91,77.57,71.09,41.18,64.52
Philippines,PHL,2019,56.41,105,62.52,103,70.83,63.16,37.72,73.57,61.32,81.77,47.86,63.23,55.65,62.13,41.29,45.86,32.29,63.69,45.78,53.06,75.02,54.91,77.57,71.09,42.02,63.99
Philippines,PHL,2018,56.93,104,62.06,105,70.83,63.16,36.36,73.67,61.01,83.81,51.19,67.56,54.20,64.19,41.69,42.28,37.48,60.95,45.60,52.23,74.76,54.91,77.13,71.09,40.16,64.13
Philippines,PHL,2017,58.56,101,61.87,104,70.83,63.16,37.45,73.78,61.30,83.81,54.36,74.46,62.80,68.86,41.48,40.40,37.48,62.75,45.53,51.38,74.50,49.53,76.54,78.70,38.80,63.67
Philippines,PHL,2016,59.83,96,60.71,109,70.83,63.16,40.16,73.36,61.88,84.44,59.92,76.31,62.80,70.87,41.92,36.46,37.48,71.13,46.75,50.43,74.22,49.53,75.92,72.79,38.69,63.40
Philippines,PHL,2015,65.05,77,61.58,106,70.83,63.16,40.43,73.36,61.95,85.38,68.28,86.82,79.69,80.04,43.81,47.07,46.22,75.52,53.15,49.46,73.92,49.53,75.34,80.29,39.43,63.07
Philippines,PHL,2014,65.34,75,61.05,105,70.83,63.16,41.11,72.53,61.91,85.38,70.19,87.02,79.69,80.57,45.33,49.94,45.49,73.45,53.55,48.63,73.62,45.09,74.99,82.31,39.67,63.01
Philippines,PHL,2013,63.35,79,60.59,106,70.83,52.63,41.52,66.29,57.82,85.49,70.19,87.02,79.69,80.60,44.86,42.44,45.49,73.80,51.65,47.82,73.31,45.09,74.07,82.31,39.62,61.89
Philippines,PHL,2012,60.86,92,60.37,107,56.94,42.11,41.11,65.87,51.51,85.14,70.59,87.85,75.85,79.86,42.64,40.33,48.71,73.17,51.21,46.95,73.00,45.09,73.12,85.03,38.45,60.97
Philippines,PHL,2011,60.08,94,60.05,107,56.94,42.11,35.96,66.18,50.30,85.14,70.59,87.85,75.85,79.86,41.23,36.20,48.71,74.21,50.09,46.05,72.69,45.56,72.69,85.03,37.29,61.04
Philippines,PHL,2010,58.69,96,59.67,107,56.94,42.11,33.38,65.87,49.57,83.84,69.71,86.82,75.13,78.87,38.90,30.97,47.37,73.28,47.63,45.68,72.39,45.56,72.61,85.03,36.15,60.25
Philippines,PHL,2009,56.53,99,59.91,101,56.94,42.11,34.60,68.47,50.53,81.83,62.57,80.74,76.89,75.51,38.39,29.39,39.42,67.05,43.56,44.70,72.10,45.56,72.72,90.57,34.92,58.80
Philippines,PHL,2008,55.81,104,59.96,102,56.94,31.58,35.28,67.74,47.89,81.83,63.79,80.12,78.76,76.13,38.78,28.37,39.42,67.05,43.40,44.74,71.82,43.46,73.23,90.57,35.48,60.45
Philippines,PHL,2007,56.19,101,59.32,103,56.94,31.58,36.09,68.37,48.25,81.86,62.80,80.12,78.76,75.88,39.37,31.90,39.42,67.05,44.44,44.27,71.55,43.46,73.93,87.38,34.92,59.72
Philippines,PHL,2006,55.70,101,59.03,99,56.94,31.58,38.26,68.99,48.94,81.93,63.26,80.12,74.40,74.93,35.53,31.21,39.42,66.80,43.24,43.44,71.29,43.46,74.03,87.38,34.37,59.26
Philippines,PHL,2005,56.81,97,59.15,98,56.94,31.58,37.04,69.72,48.82,81.93,63.26,80.54,74.40,75.03,39.35,40.53,39.42,67.04,46.58,42.83,71.06,44.86,74.39,87.38,34.77,58.74
Philippines,PHL,2004,57.03,96,59.08,95,56.94,52.63,32.56,72.32,53.62,82.85,63.26,82.70,69.95,74.69,36.73,29.85,37.68,66.86,42.78,42.30,70.88,44.86,75.35,87.38,35.01,57.75
Philippines,PHL,2003,58.34,93,58.70,95,56.94,52.63,32.84,68.99,52.85,84.61,62.98,84.86,79.90,78.09,38.33,32.81,39.87,65.28,44.07,41.51,70.74,44.86,75.59,87.38,33.83,56.96
Philippines,PHL,2002,59.68,88,58.06,96,56.94,52.63,32.97,69.51,53.01,84.61,62.98,85.38,79.90,78.22,39.04,47.01,39.87,65.28,47.80,40.99,70.63,42.29,75.77,87.38,32.68,56.70
Philippines,PHL,2001,59.38,86,57.80,96,56.94,52.63,33.24,68.78,52.90,86.01,65.03,85.38,83.83,80.06,38.90,36.24,39.87,65.70,45.18,40.71,70.55,42.29,76.76,87.38,31.01,55.91
Philippines,PHL,2000,60.11,83,57.83,94,56.94,52.63,36.77,68.37,53.68,88.06,65.14,86.61,85.39,81.30,38.90,36.24,39.87,66.36,45.34,40.55,70.47,42.29,77.88,87.38,29.92,56.31
Philippines,PHL,1999,62.42,74,58.14,91,56.94,52.63,36.09,72.32,54.50,87.75,65.14,85.17,83.32,80.34,42.28,59.19,39.87,68.31,52.41,40.17,70.38,42.29,78.91,87.38,29.76,58.08
Philippines,PHL,1998,62.43,73,57.77,92,56.94,52.63,36.09,72.32,54.50,86.98,66.31,88.57,76.37,79.56,42.28,59.19,44.74,66.78,53.25,39.97,70.25,42.29,79.64,84.88,29.18,58.21
Philippines,PHL,1997,61.75,73,57.78,90,51.39,52.63,36.09,72.32,53.11,85.68,67.86,88.57,80.62,80.68,39.71,54.65,44.74,66.78,51.47,40.46,70.06,42.29,79.90,84.88,28.89,57.95
Philippines,PHL,1996,61.69,73,57.45,87,51.39,52.63,36.09,72.32,53.11,85.68,67.86,88.57,80.62,80.68,39.71,54.65,44.74,65.98,51.27,39.96,69.79,42.29,79.73,84.88,28.61,56.90
Philippines,PHL,1995,61.66,73,57.15,86,51.39,52.63,36.09,72.32,53.11,85.35,67.86,88.57,80.62,80.60,39.71,54.65,44.74,65.98,51.27,39.35,69.42,42.29,79.74,84.88,27.50,56.90
